feature,DMR,pvalue,odds_ratio,effect_size,fdr,-log10(FDR),log2(odds_ratio),exposure,condition
H3K4me1_Th-Naive,BA_frequent_eDMR_NK-cell1,2.4759146157261646e-10,1.7217383441918865,0.01990067680586612,6.908940614240984e-10,9.160588540275766,0.7838659103194091,BA,frequent
H3K4me1_Th-Naive,BA_unfrequent_eDMR_NK-cell1,0.002328406330593238,1.341942543546233,0.009575814576084297,0.0036625444009395556,2.43621710166414,0.42432290259961564,BA,unfrequent
H3K4me1_Th-Naive,BA_frequent_eDMR_NK-cell2,0.630393185000478,0.9579761766139084,0.0015073739747070308,0.6741571514890857,0.17123885410400058,-0.06193831607447761,BA,frequent
H3K4me1_Th-Naive,BA_unfrequent_eDMR_NK-cell2,3.936333497961046e-05,1.343157623487695,0.01287615520244088,7.412585862801524e-05,4.130030263000371,0.4256286191959738,BA,unfrequent
H3K4me1_Th-Naive,BA_Ctrl_eDMR_NK-cell2,0.040453413613589645,1.1719178825176735,0.006419156891016843,0.05420261063317778,1.265979795449086,0.22887148218755018,BA,Ctrl
H3K4me1_Th-Naive,BA_Ctrl_eDMR_Tc-Mem,0.0012087380720270254,1.171513680954316,0.010002740379001153,0.0019554695920792767,2.7087489330203924,0.2283738021137236,BA,Ctrl
H3K4me1_Th-Naive,BA_unfrequent_eDMR_Tc-Mem,1.3101020739085656e-20,0.5867174949288199,0.028608214812683712,6.119621284397996e-20,19.213275453538316,-0.7692620834972415,BA,unfrequent
H3K4me1_Th-Naive,BA_frequent_eDMR_Tc-Mem,0.027704687638020052,0.8606427692170002,0.006856214614228035,0.03793808974591906,1.4209245404397737,-0.2165135588027488,BA,frequent
H3K4me1_Th-Naive,BA_Ctrl_eDMR_Tc-Naive,8.705357444980018e-16,1.5316465037876157,0.025039799390389954,3.2855703905247165e-15,14.483389223987393,0.6150833690126867,BA,Ctrl
H3K4me1_Th-Naive,BA_unfrequent_eDMR_Tc-Naive,0.0022968466168425956,0.7860250836774034,0.009524774690666782,0.0036134798383750644,2.4420743641110185,-0.347352742302243,BA,unfrequent
H3K4me1_Th-Naive,BA_frequent_eDMR_Tc-Naive,8.517491240344262e-06,0.7301828599851662,0.01385512914526843,1.701075064216692e-05,4.76927652162799,-0.4536702909524511,BA,frequent
H3K4me1_Th-Naive,BA_Ctrl_eDMR_Th-Mem,0.27455282667404435,1.058741181154513,0.0033783302694136634,0.3190617453650831,0.4961252634115825,0.08234995259630438,BA,Ctrl
H3K4me1_Th-Naive,BA_frequent_eDMR_Th-Mem,0.015290614788190523,0.8423409927042633,0.007560307774414582,0.02166611334174401,1.664218989262767,-0.24752371801399128,BA,frequent
H3K4me1_Th-Naive,BA_unfrequent_eDMR_Th-Mem,5.417199457958154e-08,0.6785248798218418,0.016911998850711513,1.2953589425941087e-07,6.887609872364263,-0.5595263782299542,BA,unfrequent
H3K4me1_Th-Naive,BA_Ctrl_eDMR_Th-Naive,0.00032497074208474966,1.2230456672798669,0.011176150269397753,0.0005578711708661868,3.253466081065405,0.2904782736348495,BA,Ctrl
H3K4me1_Th-Naive,BA_frequent_eDMR_Th-Naive,0.5726884090712193,0.9620278678942221,0.0017573528392402173,0.6188168227107078,0.20843788839361033,-0.0558494084903154,BA,frequent
H3K4me1_Th-Naive,BA_unfrequent_eDMR_Th-Naive,0.07926826091033294,0.8707710098507372,0.005486328153614071,0.10142539620189457,0.9938532871192196,-0.19963471749534972,BA,unfrequent
H3K4me1_Th-Naive,OP_Ctrl_eDMR_B-Mem,0.29034197007402585,1.0605902707064496,0.003277872395280065,0.3360198871746969,0.47363501834038996,0.0848674191316156,OP,Ctrl
H3K4me1_Th-Naive,OP_Med_eDMR_B-Mem,0.007280175536625695,0.760790649446692,0.00842194910118499,0.010769049544545054,1.9678226250004693,-0.3944285801291944,OP,Med
H3K4me1_Th-Naive,OP_High_eDMR_B-Mem,3.9630256686113354e-12,0.7167795233656351,0.021191402745760993,1.2321612233822272e-11,10.909332462752568,-0.48039867116485446,OP,High
H3K4me1_Th-Naive,OP_Low_eDMR_B-Mem,0.04412598807188656,0.7717817087769955,0.006333921782315478,0.05885860623921024,1.2301900261267706,-0.37373524246896656,OP,Low
H3K4me1_Th-Naive,OP_Ctrl_eDMR_B-Naive,0.5242364733066716,1.037726290344873,0.0019755957758131027,0.5717674020261867,0.2427806085507969,0.053425970059919295,OP,Ctrl
H3K4me1_Th-Naive,OP_High_eDMR_B-Naive,4.5614884252739994e-05,0.8096444483900451,0.012545831812602456,8.537480145418562e-05,4.068670293295206,-0.30463960066583545,OP,High
H3K4me1_Th-Naive,OP_Med_eDMR_B-Naive,0.07263789357604987,0.8254835464836036,0.005638752187841926,0.09345270559830059,1.0294081206157792,-0.27668863522196707,OP,Med
H3K4me1_Th-Naive,OP_Low_eDMR_B-Naive,0.008599446192864636,0.7255971136167173,0.008262341920884746,0.01261234997514903,1.8992039866898147,-0.4627593779668069,OP,Low
H3K4me1_Th-Naive,OP_Med_eDMR_Monocyte,6.012983404313822e-11,0.6733522144764232,0.020221359855844594,1.7427189884280813e-10,9.758772636764968,-0.5705667532644962,OP,Med
H3K4me1_Th-Naive,OP_High_eDMR_Monocyte,9.946660851044859e-15,0.7496832656325296,0.02313554088346645,3.567729300878426e-14,13.447608104854956,-0.41564689610081895,OP,High
H3K4me1_Th-Naive,OP_Ctrl_eDMR_Monocyte,0.09514835401044924,0.9339475453658367,0.005071185103053368,0.1201951186651279,0.9201131694368223,-0.09858657082575513,OP,Ctrl
H3K4me1_Th-Naive,OP_Low_eDMR_Monocyte,5.14425597003751e-07,0.7137787259400549,0.015595794543673375,1.1456548305807533e-06,5.940946209379079,-0.48645119215293814,OP,Low
H3K4me1_Th-Naive,OP_High_eDMR_NK-cell1,3.856720448041317e-38,0.5354353605160471,0.03912642704123985,3.2874109768733793e-37,36.483145999042456,-0.9012156761989347,OP,High
H3K4me1_Th-Naive,OP_Ctrl_eDMR_NK-cell1,1.2725009044638268e-08,1.43942736307377,0.017789140739146975,3.1846546699950316e-08,7.4969376537671275,0.5254949889171423,OP,Ctrl
